SampleID_1	SampleID_2	Mash_JS
N0153	mada_1-50	0.9492600213861457
N0153	mada_123	0.9506909092545832
N0153	mada_2-53	0.9493496057512091
N0153	mada_1-38	0.9506833081603387
N0153	S0070-08	0.9512108243689071
N0153	S0085-01	0.9509603990595755
N0153	S0107-01	0.9512648446305124
N0153	S0089-01	0.9511719984586456
N0153	S0256-08	0.9499391081400742
N0153	S0123-01	0.9534050639152308
N0153	S0106-01	0.9535262797702365
N0153	S0262-02	0.9533914312022026
TB3113	N0072	0.9535777551515282
TB3113	N0153	0.9510093454749244
TB3113	TB1236	0.9948922859106339
TB3113	TB2659	0.9953353679843162
TB3113	TB2780	0.9958136262361724
TB3113	TB1612	0.994034244484733
TB3113	TB2512	0.9991570293160329
TB3113	TB2981	0.9992997752140235
TB3113	TB3091	0.9951469269810947
TB3113	M0003941_3	0.995003680253001
TB3113	TB3368	0.9943794858590549
TB3113	N0145	0.9948202132144793
TB3113	N0155	0.9951967544706477
TB3113	TB2995	0.9985692310065646
TB3113	TB3396	0.9948091317348061
TB3113	N0004	0.9713778964475381
TB3113	N1274	0.9688223258992308
TB3113	N0054	0.9716994711047955
TB3113	02_R1179	0.968272651627156
TB3113	01_R1134	0.9691868928985635
TB3113	M0017522_5	0.9674167503827127
TB3113	M0016395_7	0.9683509392913718
TB3113	M0010874_7	0.965394598778958
TB3113	02_R1708	0.965746802337276
TB3113	02_R0894	0.9648822159458706
TB3113	01_R1430	0.9698189741498197
TB3113	M0014888_3	0.9629957116398863
TB3113	02_R1896	0.9690242482903039
TB3113	TB4620	0.9690423360778143
TB3113	TB3162	0.9685383616317236
TB3113	MT_0080	0.9663776967474724
TB3113	TB3054	0.9701002580212988
TB3113	TB3251	0.9672403763468056
TB3113	M0016737_0	0.9670509305309157
TB3113	TB2661	0.9702817229336438
TB3113	TB3237	0.9715260245341273
TB3113	TB3169	0.9638640625851146
TB3113	TB3386	0.9699467228584783
TB3113	TB3334	0.9678037330171041
TB3113	M0011368_9	0.9708703471516994
TB3113	TB2968	0.9669486987642821
TB3113	N1272	0.9561612579259304
TB3113	N1176	0.9514814439470972
TB3113	N1202	0.947812269932865
TB3113	N1177	0.9470778232963559
TB3113	N0091	0.946220163869627
TB3113	RW-TB008	0.9492693076315006
TB3113	9050-05	0.9940698805496632
TB3113	4549-04	0.9928313198092057
TB3113	696-05	0.9935180454527076
TB3113	702-06	0.9937270326433697
TB3113	706-05	0.9978000086075612
TB3113	8129-04	0.9947753124725714
TB3113	3003-06	0.9939747312318381
TB3113	8651-04	0.9931095643353861
TB3113	QC-3	0.9713274114124837
TB3113	QC-9	0.9708157465675511
TB3113	QC-5	0.9713264978287673
TB3113	QC-8	0.9674727311054802
TB3113	QC-10	0.9671151939367323
TB3113	QC-4	0.9675857585480029
TB3113	QC-7	0.9644595511718397
TB3113	QC-6	0.9653938028536321
TB3113	QC-1	0.9655876490753946
TB3113	mada_1-10	0.9521329091013013
TB3113	mada_2-46	0.9500986659644444
TB3113	mada_1-1	0.9535320645499726
TB3113	mada_1-36	0.951868918692639
TB3113	mada_1-39	0.9506738425484494
TB3113	mada_1-51	0.9524150895517904
TB3113	mada_1-44	0.9519417759753266
TB3113	mada_117	0.9493507980653803
TB3113	mada_118	0.9529017880665666
TB3113	mada_122	0.9520031091538942
TB3113	mada_107	0.9511361086219965
TB3113	R27252	0.9529385342731311
TB3113	R23887	0.9500894860903252
TB3113	R30215	0.9958768394896422
TB3113	R30078	0.9959452599751156
TB3113	R29816	0.9956597054612959
TB3113	R30234	0.995929167935904
TB3113	18_0621851	0.9933540100528467
TB3113	R36431	0.9961258774830022
TB3113	R28703	0.9957346514114844
TB3113	mada_115	0.994177184584283
TB3113	mada_2-42	0.9945291286499286
TB3113	R31095	0.9959018739512432
TB3113	R28012	0.9959406638487114
TB3113	R37765	0.994703096942726
TB3113	R27657	0.9959392853850368
TB3113	R25048	0.9943767432601602
TB3113	R24120	0.9957745692099633
TB3113	R28581	0.9944084469657362
TB3113	R29598	0.9944528201286076
TB3113	mada_1-11	0.994842514508086
TB3113	R24100	0.9943832270349685
TB3113	R21408	0.986498537580005
TB3113	R20574	0.9866218094516047
TB3113	R20260	0.9866969635507973
TB3113	R18043	0.9862222864287267
TB3113	R22601	0.9861642537559286
TB3113	R23146	0.9860037480844065
TB3113	R32929	0.986852226804067
TB3113	R21893	0.9858408027588713
TB3113	R30420	0.9866123996227555
TB3113	R26778	0.986153798256823
TB3113	R26791	0.9868202250303766
TB3113	R28980	0.9860067291321699
TB3113	R27725	0.986757912879114
TB3113	R18040	0.9862904051152205
TB3113	R27937	0.9862387663106427
TB3113	mada_1-30	0.968272369428928
TB3113	mada_2-31	0.9700118622350805
TB3113	mada_1-41	0.9699882941330539
TB3113	R21770	0.9649464692820067
TB3113	R21839	0.967250517227011
TB3113	mada_1-32	0.9660466745776121
TB3113	R30396	0.9649690823277052
TB3113	R21363	0.9672952101252295
TB3113	R20896	0.9652656530713313
TB3113	mada_102	0.9669628879114239
TB3113	mada_129	0.9649159482968064
TB3113	mada_139	0.9678634779882989
TB3113	mada_151	0.9658833709351528
TB3113	mada_105	0.964564317359746
TB3113	R15311	0.9696613167055639
TB3113	mada_103	0.9704852208473717
TB3113	mada_2-25	0.9717400984138379
TB3113	mada_112	0.9704071068643334
TB3113	mada_124	0.9691774855684417
TB3113	mada_126	0.9647008304006537
TB3113	mada_120	0.9644513431839838
TB3113	R23571	0.9664702583910978
TB3113	mada_128	0.9631384536138372
TB3113	mada_1-12	0.9665121709795549
TB3113	mada_1-15	0.9649309985028851
TB3113	mada_2-1	0.9677270902463863
TB3113	mada_1-53	0.9665150885051567
TB3113	mada_1-50	0.9664569964687522
TB3113	mada_123	0.9665581000148077
TB3113	mada_2-53	0.9665214438802344
TB3113	mada_1-38	0.967245113856684
TB3113	S0070-08	0.9959847889163252
TB3113	S0085-01	0.9946253600351398
TB3113	S0107-01	0.9950000528730041
TB3113	S0089-01	0.9948831350337446
TB3113	S0256-08	0.9935883791843675
TB3113	S0123-01	0.9692916741996666
TB3113	S0106-01	0.9661137958108439
TB3113	S0262-02	0.9692778261197003
TB1236	N0072	0.9530457416312582
TB1236	N0153	0.9504936403474257
TB1236	TB3113	0.9948922859106339
TB1236	TB2659	0.9987333985978493
TB1236	TB2780	0.9961794534539355
TB1236	TB1612	0.9941436882420238
TB1236	TB2512	0.9949091992280021
TB1236	TB2981	0.9950494981229606
TB1236	TB3091	0.9952244224786735
TB1236	M0003941_3	0.9942410136587838
TB1236	TB3368	0.9946247425558191
TB1236	N0145	0.9942158922193672
TB1236	N0155	0.9945369669297381
TB1236	TB2995	0.994325748670302
TB1236	TB3396	0.9949113498373412
TB1236	N0004	0.9707569408927642
TB1236	N1274	0.9682381502764807
TB1236	N0054	0.9710717010737157
TB1236	02_R1179	0.966997436496046
TB1236	01_R1134	0.9679150465891445
TB1236	M0017522_5	0.9661679445742509
TB1236	M0016395_7	0.9676725938143098
TB1236	M0010874_7	0.9641508507212723
TB1236	02_R1708	0.9644393297548074
TB1236	02_R0894	0.9636053514380064
TB1236	01_R1430	0.968551780454056
TB1236	M0014888_3	0.9617448778816858
TB1236	02_R1896	0.9677828399628924
TB1236	TB4620	0.9678514996100647
TB1236	TB3162	0.9672688371397261
TB1236	MT_0080	0.965175493619923
TB1236	TB3054	0.9688842776423394
TB1236	TB3251	0.9659956233755799
TB1236	M0016737_0	0.9658417614314995
TB1236	TB2661	0.9689979427913474
TB1236	TB3237	0.9702900772777335
TB1236	TB3169	0.9625456328764078
TB1236	TB3386	0.9686588598678015
TB1236	TB3334	0.9665667574070386
TB1236	M0011368_9	0.9696553404069724
TB1236	TB2968	0.9657543185685499
TB1236	N1272	0.9547332652562939
TB1236	N1176	0.9500584009412264
TB1236	N1202	0.9465517423213793
TB1236	N1177	0.9458237727588424
TB1236	N0091	0.9449548261184111
TB1236	RW-TB008	0.9494107948361101
TB1236	9050-05	0.9941756404198558
TB1236	4549-04	0.9929698283682699
TB1236	696-05	0.9936026433983163
TB1236	702-06	0.9938327317177408
TB1236	706-05	0.9935370724913553
TB1236	8129-04	0.9953515750607773
TB1236	3003-06	0.9940804688562804
TB1236	8651-04	0.9932083020157786
TB1236	QC-3	0.9707009174112431
TB1236	QC-9	0.9701560843739222
TB1236	QC-5	0.9707120514837643
TB1236	QC-8	0.966216072489723
TB1236	QC-10	0.9658799153293206
TB1236	QC-4	0.966380132288765
TB1236	QC-7	0.9632239594802907
TB1236	QC-6	0.9641692764577612
TB1236	QC-1	0.9643734741033458
TB1236	mada_1-10	0.9515084683208543
TB1236	mada_2-46	0.9494984370900457
TB1236	mada_1-1	0.9528883940032062
TB1236	mada_1-36	0.9512934835590267
TB1236	mada_1-39	0.9501421303602458
TB1236	mada_1-51	0.9518609434176653
TB1236	mada_1-44	0.9512906318535893
TB1236	mada_117	0.948803210407657
TB1236	mada_118	0.9523684096082293
TB1236	mada_122	0.9514640077962698
TB1236	mada_107	0.9505808851760811
TB1236	R27252	0.9523222113319199
TB1236	R23887	0.9494691838982496
TB1236	R30215	0.9952364293975628
TB1236	R30078	0.9949893877235862
TB1236	R29816	0.9947641428687957
TB1236	R30234	0.9949934746953996
TB1236	18_0621851	0.9927325341012038
TB1236	R36431	0.9952212084300521
TB1236	R28703	0.9947349652168558
TB1236	mada_115	0.9935282710194479
TB1236	mada_2-42	0.9938825007311455
TB1236	R31095	0.9949662065971764
TB1236	R28012	0.9949957968922281
TB1236	R37765	0.9939592115819917
TB1236	R27657	0.9950077145563591
TB1236	R25048	0.9937762444753311
TB1236	R24120	0.9948536864641337
TB1236	R28581	0.9937631948543256
TB1236	R29598	0.9938382245594702
TB1236	mada_1-11	0.9941850229983696
TB1236	R24100	0.9937439432502363
TB1236	R21408	0.9858229708878229
TB1236	R20574	0.9859507126136705
TB1236	R20260	0.9860099066457463
TB1236	R18043	0.9855739211797945
TB1236	R22601	0.9855159205171176
TB1236	R23146	0.9853291243042137
TB1236	R32929	0.9861791600703013
TB1236	R21893	0.9852127033959778
TB1236	R30420	0.985960846811732
TB1236	R26778	0.985527790733813
TB1236	R26791	0.9861316665392522
TB1236	R28980	0.985332570148503
TB1236	R27725	0.9860639395280077
TB1236	R18040	0.9856419947391214
TB1236	R27937	0.9855903856251308
TB1236	mada_1-30	0.9683933421837467
TB1236	mada_2-31	0.9687112207528827
TB1236	mada_1-41	0.9686832315111522
TB1236	R21770	0.9636955862884471
TB1236	R21839	0.9659617748364095
TB1236	mada_1-32	0.9647335789647024
TB1236	R30396	0.9636499005337675
TB1236	R21363	0.9660572893989084
TB1236	R20896	0.9639647064242473
TB1236	mada_102	0.9657321182513974
TB1236	mada_129	0.963704364768785
TB1236	mada_139	0.9666227234843563
TB1236	mada_151	0.96462090037985
TB1236	mada_105	0.9633040144048804
TB1236	R15311	0.9683945428051018
TB1236	mada_103	0.9692855197564973
TB1236	mada_2-25	0.9704306824523475
TB1236	mada_112	0.9692177785470797
TB1236	mada_124	0.9679793123638785
TB1236	mada_126	0.9635157586942019
TB1236	mada_120	0.9632667069913483
TB1236	R23571	0.965270434215768
TB1236	mada_128	0.9619136861048109
TB1236	mada_1-12	0.965321285263272
TB1236	mada_1-15	0.9636359079122876
TB1236	mada_2-1	0.9664979990651574
TB1236	mada_1-53	0.9652772196964878
TB1236	mada_1-50	0.9652596420628654
TB1236	mada_123	0.9659390056014153
TB1236	mada_2-53	0.9652835551740304
TB1236	mada_1-38	0.9661377408723544
TB1236	S0070-08	0.9950971593493307
TB1236	S0085-01	0.9939895582476975
TB1236	S0107-01	0.9943645275726997
TB1236	S0089-01	0.9942472221411511
TB1236	S0256-08	0.992926276139263
TB1236	S0123-01	0.9681003590730212
TB1236	S0106-01	0.9649010818484599
TB1236	S0262-02	0.968086526966675
TB2659	N0072	0.9534459561612592
TB2659	N0153	0.9508807887463054
TB2659	TB3113	0.9953353679843162
TB2659	TB1236	0.9987333985978493
TB2659	TB2780	0.9966230880939242
TB2659	TB1612	0.9945866681442491
TB2659	TB2512	0.9953408252856609
TB2659	TB2981	0.9954926537498224
TB2659	TB3091	0.9956678064311051
TB2659	M0003941_3	0.9946837415595752
TB2659	TB3368	0.9950679595841769
TB2659	N0145	0.9946446004989669
TB2659	N0155	0.9949798811416415
TB2659	TB2995	0.9947685864220882
TB2659	TB3396	0.9953578092796901
TB2659	N0004	0.9711861675472341
TB2659	N1274	0.9686442209919783
TB2659	N0054	0.971501011693119
TB2659	02_R1179	0.9674184225029364
TB2659	01_R1134	0.9683359554268273
TB2659	M0017522_5	0.9665736279539151
TB2659	M0016395_7	0.9681069891296005
TB2659	M0010874_7	0.9645706958310448
TB2659	02_R1708	0.9648583426560662
TB2659	02_R0894	0.9640242307141382
TB2659	01_R1430	0.9689729254435563
TB2659	M0014888_3	0.962163509595512
TB2659	02_R1896	0.9682038694675148
TB2659	TB4620	0.9682720121291059
TB2659	TB3162	0.9676929839415906
TB2659	MT_0080	0.9655946710791182
TB2659	TB3054	0.9693053187366021
TB2659	TB3251	0.966414616202999
TB2659	M0016737_0	0.9662608919516141
TB2659	TB2661	0.9694199906950743
TB2659	TB3237	0.9707119966117328
TB2659	TB3169	0.9629643102122264
TB2659	TB3386	0.9690807779206533
TB2659	TB3334	0.9669861280614862
TB2659	M0011368_9	0.9700771318328003
TB2659	TB2968	0.9661741856258218
TB2659	N1272	0.9551347926065211
TB2659	N1176	0.950457671160274
TB2659	N1202	0.9469509380114995
TB2659	N1177	0.9462228533682933
TB2659	N0091	0.9453536035030414
TB2659	RW-TB008	0.9498121615138311
TB2659	9050-05	0.9946185394774528
TB2659	4549-04	0.9934121843577627
TB2659	696-05	0.9940452841513743
TB2659	702-06	0.9942754617734417
TB2659	706-05	0.9939795486591126
TB2659	8129-04	0.995794767552397
TB2659	3003-06	0.9945232985059739
TB2659	8651-04	0.9936507921919954
TB2659	QC-3	0.9711299575569823
TB2659	QC-9	0.9705848978270771
TB2659	QC-5	0.9711411000134803
TB2659	QC-8	0.966622425482198
TB2659	QC-10	0.9662861216084723
TB2659	QC-4	0.9667865523689404
TB2659	QC-7	0.9636444799835009
TB2659	QC-6	0.9645889412006975
TB2659	QC-1	0.9647932527040154
TB2659	mada_1-10	0.9519080624646297
TB2659	mada_2-46	0.9498853625539488
TB2659	mada_1-1	0.9532888180634735
TB2659	mada_1-36	0.951693072487177
TB2659	mada_1-39	0.9505413811493594
TB2659	mada_1-51	0.9522606549009753
TB2659	mada_1-44	0.9516902289278966
TB2659	mada_117	0.9492022090088031
TB2659	mada_118	0.9527683148142252
TB2659	mada_122	0.9518635868626085
TB2659	mada_107	0.950980394354704
TB2659	R27252	0.9526948161097291
TB2659	R23887	0.949854778678942
TB2659	R30215	0.9956795972988345
TB2659	R30078	0.9954324192502199
TB2659	R29816	0.9952070726187677
TB2659	R30234	0.995436511448141
TB2659	18_0621851	0.9931748996579064
TB2659	R36431	0.9956643352785322
TB2659	R28703	0.9951778886129501
TB2659	mada_115	0.9939709389790263
TB2659	mada_2-42	0.994325181181275
TB2659	R31095	0.9954092307720597
TB2659	R28012	0.9954388319879374
TB2659	R37765	0.9944019432334983
TB2659	R27657	0.9954507549742427
TB2659	R25048	0.994219041992971
TB2659	R24120	0.9952966604312482
TB2659	R28581	0.9942058719376824
TB2659	R29598	0.9942809407974188
TB2659	mada_1-11	0.9946279270556627
TB2659	R24100	0.994186612986249
TB2659	R21408	0.9862517818119231
TB2659	R20574	0.9863795755433887
TB2659	R20260	0.9864387978793755
TB2659	R18043	0.9860027796645401
TB2659	R22601	0.9859447565313718
TB2659	R23146	0.9857579035897793
TB2659	R32929	0.9865967546061495
TB2659	R21893	0.9856413775141093
TB2659	R30420	0.9863897167868094
TB2659	R26778	0.9859565961535952
TB2659	R26791	0.9865606457043814
TB2659	R28980	0.9857613430604802
TB2659	R27725	0.9864928902357896
TB2659	R18040	0.9860708845956694
TB2659	R27937	0.9860192546883881
TB2659	mada_1-30	0.9688353597653439
TB2659	mada_2-31	0.9691317740065334
TB2659	mada_1-41	0.9691037722506899
TB2659	R21770	0.9641143910397224
TB2659	R21839	0.9663819283850323
TB2659	mada_1-32	0.9651526858981311
TB2659	R30396	0.9640685382945359
TB2659	R21363	0.9664774310432285
TB2659	R20896	0.9643834762599793
TB2659	mada_102	0.9661522503553586
TB2659	mada_129	0.9641094888317714
TB2659	mada_139	0.967043072964199
TB2659	mada_151	0.9650409044491088
TB2659	mada_105	0.9637228493563196
TB2659	R15311	0.9688293757288322
TB2659	mada_103	0.9697206411710264
TB2659	mada_2-25	0.970853064263734
TB2659	mada_112	0.9696528635111935
TB2659	mada_124	0.9684138724139938
TB2659	mada_126	0.9639359436396138
TB2659	mada_120	0.9636867362700533
TB2659	R23571	0.9656904904259508
TB2659	mada_128	0.962332055693417
TB2659	mada_1-12	0.9657413305769745
TB2659	mada_1-15	0.9640546494541785
TB2659	mada_2-1	0.9669051079334058
TB2659	mada_1-53	0.9656835430398574
TB2659	mada_1-50	0.9656659716913802
TB2659	mada_123	0.9663598667528013
TB2659	mada_2-53	0.9656898850699115
TB2659	mada_1-38	0.966557700613412
TB2659	S0070-08	0.995540255281939
TB2659	S0085-01	0.994432362536309
TB2659	S0107-01	0.9948074678308506
TB2659	S0089-01	0.9946901100800564
TB2659	S0256-08	0.9933688621292869
TB2659	S0123-01	0.9685216726006327
TB2659	S0106-01	0.9653113242117658
